business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife,family,romantic,friendship,professional,name,categories,stars,review_count,address,city,state,longitude,latitude,metroarea,is_active,is_arts,is_auto,is_beautysvc,is_bicycles,is_education,is_eventservices,is_financialservices,is_food,is_health,is_homeservices,is_hotelstravel,is_localflavor,is_localservices,is_massmedia,is_nightlife,is_pets,is_professional,is_publicservicesgovt,is_religiousorgs,is_restaurants,is_shopping
TA1KUSCu8GkWP9w0rmElxw,1641,207.19073735527118,0.6093845216331506,0.6093845216331506,0.6093845216331506,0.6093845216331506,20.10968921389397,4.2656916514320535,5.484460694698354,0.0,0.6093845216331506,1.8281535648994516,2.4375380865326024,3.0469226081657528,7.312614259597806,3.656307129798903,0.0,69.46983546617916,9.140767824497258,0.6093845216331506,0.0,1.2187690432663012,0.0,0.0,25.59414990859232,6.703229737964655,0.6093845216331506,0.0,0.0,0.6093845216331506,1.2187690432663012,0.0,0.0,0.0,5.484460694698354,7.921998781230956,0.0,0.0,0.0,27.422303473491773,98.72029250457038,34.12553321145643,70.68860450944545,3.656307129798903,FLIP burger boutique,"Burgers, Specialty Food, Restaurants, Barbeque, Food, Nightlife, Bars, American (New)",4,1909,1587 Howell Mill Rd,Atlanta,GA,-84.4157486,33.7983428,Atlanta,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
gGvNgShksetPoimyKV8I9Q,489,212.67893660531698,0.0,0.0,0.0,0.0,18.404907975460123,4.08997955010225,2.044989775051125,0.0,0.0,2.044989775051125,14.314928425357873,0.0,4.08997955010225,2.044989775051125,2.044989775051125,116.56441717791411,10.224948875255624,0.0,0.0,0.0,0.0,2.044989775051125,10.224948875255624,0.0,2.044989775051125,0.0,0.0,0.0,2.044989775051125,0.0,0.0,0.0,2.044989775051125,6.134969325153374,0.0,0.0,0.0,12.269938650306749,44.989775051124745,32.719836400818,120.65439672801637,14.314928425357873,Hudson Grille,"Venues & Event Spaces, Restaurants, Sports Bars, American (Traditional), Event Planning & Services, Bars, Nightlife",3,505,942 Peachtree St NE,Atlanta,GA,-84.38434939,33.78059359,Atlanta,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ZW7aI5FO_3q_vSzI4_zx-Q,70,128.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,14.285714285714285,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,100.0,14.285714285714285,0.0,14.285714285714285,Sub-Base Sandwich Shoppe/Dandy Donuts,"Food, Breakfast & Brunch, Sandwiches, Restaurants, Donuts",4,78,3677 Chamblee Dunwoody Rd,Atlanta,GA,-84.30465672,33.89868869,Atlanta,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
dWBKYjQ3q2v2dOjsfLLxDg,944,266.9491525423729,1.0593220338983051,0.0,0.0,0.0,16.949152542372882,2.1186440677966103,3.1779661016949157,0.0,0.0,12.711864406779663,6.355932203389831,6.355932203389831,3.1779661016949157,2.1186440677966103,1.0593220338983051,162.0762711864407,5.296610169491525,0.0,0.0,0.0,0.0,0.0,15.889830508474576,8.474576271186441,0.0,2.1186440677966103,1.0593220338983051,0.0,0.0,0.0,0.0,0.0,9.533898305084746,2.1186440677966103,1.0593220338983051,0.0,0.0,4.237288135593221,68.85593220338983,29.661016949152543,162.0762711864407,6.355932203389831,The BQE Restaurant & Lounge,"Soul Food, Restaurants, Southern, Nightlife, Lounges, Breakfast & Brunch, Bars",4,1068,262 Edgewood Ave NE,Atlanta,GA,-84.3791338,33.7545517,Atlanta,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
p2BkIrOuIsxGqtV0lwOZUw,283,159.01060070671377,0.0,0.0,0.0,3.5335689045936394,31.802120141342755,0.0,0.0,0.0,0.0,0.0,0.0,3.5335689045936394,0.0,3.5335689045936394,3.5335689045936394,31.802120141342755,7.067137809187279,0.0,0.0,0.0,0.0,0.0,42.40282685512368,0.0,0.0,0.0,0.0,0.0,10.60070671378092,0.0,0.0,0.0,7.067137809187279,0.0,0.0,0.0,0.0,14.134275618374557,67.13780918727916,56.53710247349823,31.802120141342755,3.5335689045936394,Yalla,"Lebanese, Restaurants, Greek, Mediterranean, Middle Eastern, Falafel, Egyptian",4,291,99 Krog St NE,Atlanta,GA,-84.36396343,33.75686964,Atlanta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
AvXqLbcGCxdIEF_qZTY0Kw,767,199.47848761408082,5.215123859191656,0.0,0.0,1.303780964797914,14.341590612777052,1.303780964797914,2.607561929595828,0.0,0.0,0.0,1.303780964797914,0.0,14.341590612777052,6.51890482398957,2.607561929595828,53.455019556714475,2.607561929595828,0.0,0.0,14.341590612777052,0.0,0.0,31.290743155149936,14.341590612777052,0.0,0.0,0.0,5.215123859191656,2.607561929595828,0.0,0.0,0.0,7.822685788787484,5.215123859191656,1.303780964797914,0.0,0.0,11.734028683181226,121.25162972620599,22.16427640156454,53.455019556714475,2.607561929595828,The Busy Bee Cafe,"Restaurants, Southern, Soul Food",4,918,810 Martin Luther King Jr Dr SW,Atlanta,GA,-84.41402169,33.75443256,Atlanta,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
JO4tK5oH6ncQ5m_MqkwxVQ,257,190.66147859922177,0.0,0.0,3.8910505836575875,0.0,19.45525291828794,3.8910505836575875,0.0,0.0,0.0,0.0,0.0,7.782101167315175,3.8910505836575875,3.8910505836575875,3.8910505836575875,46.69260700389105,0.0,0.0,0.0,0.0,0.0,0.0,50.583657587548636,7.782101167315175,3.8910505836575875,0.0,0.0,3.8910505836575875,0.0,0.0,0.0,0.0,0.0,7.782101167315175,3.8910505836575875,0.0,0.0,19.45525291828794,105.05836575875486,35.01945525291829,50.583657587548636,0.0,McCray's Tavern West Village,"Bars, Nightlife, Food, Restaurants, American (New), Cocktail Bars, Desserts, Sports Bars, American (Traditional)",4,302,4500 West Village Pl,Smyrna,GA,-84.49045395,33.8426175,Atlanta,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
SNn6O_vN8EtR-UFYtzYZ-Q,209,162.67942583732057,0.0,0.0,4.784688995215311,0.0,38.27751196172249,0.0,9.569377990430622,0.0,0.0,0.0,0.0,0.0,4.784688995215311,4.784688995215311,0.0,57.41626794258374,0.0,0.0,0.0,0.0,0.0,0.0,19.138755980861244,0.0,0.0,0.0,0.0,0.0,4.784688995215311,0.0,0.0,0.0,4.784688995215311,4.784688995215311,0.0,0.0,0.0,9.569377990430622,57.41626794258374,47.84688995215311,57.41626794258374,0.0,Tomatillos,"Nightlife, Wine Bars, Restaurants, Mexican, Bars, Beer Bar",3,192,1242 Glenwood Ave SE,Atlanta,GA,-84.3468867,33.7403491,Atlanta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
Y6xGZZIQEtwjCkVHL-_GRg,187,155.08021390374333,0.0,0.0,0.0,0.0,16.0427807486631,0.0,0.0,0.0,0.0,0.0,0.0,5.347593582887701,5.347593582887701,0.0,5.347593582887701,64.1711229946524,0.0,0.0,0.0,0.0,0.0,0.0,21.390374331550802,10.695187165775401,0.0,0.0,0.0,0.0,5.347593582887701,0.0,0.0,0.0,10.695187165775401,0.0,0.0,0.0,0.0,10.695187165775401,58.8235294117647,32.0855614973262,64.1711229946524,0.0,Thai 5 and Sushi Bar,"Restaurants, Thai, Japanese, Sushi Bars",4,200,1148 Euclid Ave NE,Atlanta,GA,-84.3499138,33.7650783,Atlanta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
VWuI68p6Ao_ENKaCGRazLA,586,156.99658703071674,0.0,0.0,0.0,0.0,11.945392491467578,3.4129692832764507,6.825938566552901,0.0,0.0,1.7064846416382253,5.1194539249146755,5.1194539249146755,0.0,1.7064846416382253,3.4129692832764507,80.20477815699658,6.825938566552901,0.0,0.0,0.0,0.0,1.7064846416382253,17.064846416382252,0.0,0.0,0.0,0.0,1.7064846416382253,5.1194539249146755,0.0,0.0,0.0,1.7064846416382253,0.0,0.0,0.0,0.0,3.4129692832764507,37.54266211604096,32.42320819112628,81.91126279863481,5.1194539249146755,Jack's Pizza & Wings,"Music Venues, Pizza, Arts & Entertainment, Chicken Wings, Nightlife, Pubs, Sandwiches, Bars, Restaurants",4,626,676 Highland Ave NE,Atlanta,GA,-84.36515143,33.7614221,Atlanta,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
