business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife,family,romantic,friendship,professional,name,categories,stars,review_count,address,city,state,longitude,latitude,metroarea,is_active,is_arts,is_auto,is_beautysvc,is_bicycles,is_education,is_eventservices,is_financialservices,is_food,is_health,is_homeservices,is_hotelstravel,is_localflavor,is_localservices,is_massmedia,is_nightlife,is_pets,is_professional,is_publicservicesgovt,is_religiousorgs,is_restaurants,is_shopping
6Hm2FmfLcU_M91TrZI5htA,230,191.30434782608697,0.0,0.0,0.0,0.0,26.08695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,117.3913043478261,17.391304347826086,0.0,0.0,0.0,0.0,0.0,21.73913043478261,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.434782608695652,43.47826086956522,117.3913043478261,0.0,The Storm Crow Tavern,"Restaurants, Canadian (New), Greek, Bars, Lounges, Pubs, Nightlife, Comfort Food, Breakfast & Brunch",4,225,1305 Commercial Drive,Vancouver,BC,-123.0697301,49.2728001,Vancouver,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
KXCXaF5qimmtKKqnPc_LQA,854,126.46370023419203,2.34192037470726,0.0,0.0,0.0,12.88056206088993,1.17096018735363,0.0,0.0,0.0,3.51288056206089,4.68384074941452,0.0,2.34192037470726,2.34192037470726,2.34192037470726,43.32552693208431,8.196721311475411,0.0,0.0,0.0,0.0,0.0,16.393442622950822,10.53864168618267,0.0,0.0,0.0,0.0,1.17096018735363,0.0,0.0,1.17096018735363,9.36768149882904,0.0,0.0,0.0,0.0,4.68384074941452,53.86416861826697,24.59016393442623,43.32552693208431,4.68384074941452,Thierry,"Food, Desserts, Chocolatiers & Shops, Food Delivery Services, Patisserie/Cake Shop, Specialty Food, Restaurants, Coffee & Tea, Cafes, Bakeries",4,849,1059 Alberni Street,Vancouver,BC,-123.1226288,49.2848765,Vancouver,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
jMz_y_-cWMfiZF7Q5snE6Q,404,106.43564356435644,0.0,0.0,0.0,0.0,22.277227722772277,0.0,2.4752475247524752,0.0,0.0,0.0,2.4752475247524752,0.0,0.0,0.0,0.0,34.65346534653466,7.425742574257425,0.0,0.0,0.0,0.0,0.0,17.32673267326733,0.0,0.0,0.0,0.0,0.0,2.4752475247524752,0.0,0.0,0.0,4.9504950495049505,2.4752475247524752,0.0,0.0,0.0,9.900990099009901,37.12871287128713,32.17821782178218,34.65346534653466,2.4752475247524752,Ramen Danbo,"Ramen, Japanese, Noodles, Restaurants",4,436,1333 Robson Street,Vancouver,BC,-123.1289342,49.28749591,Vancouver,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
M4jkJHewQXZvDV34Tuon8g,277,317.6895306859206,3.6101083032490977,0.0,0.0,0.0,28.88086642599278,7.220216606498195,3.6101083032490977,0.0,0.0,3.6101083032490977,0.0,7.220216606498195,14.44043321299639,3.6101083032490977,7.220216606498195,137.18411552346572,18.050541516245488,0.0,0.0,0.0,0.0,0.0,28.88086642599278,10.830324909747292,0.0,0.0,0.0,3.6101083032490977,21.660649819494584,0.0,0.0,0.0,7.220216606498195,3.6101083032490977,0.0,0.0,0.0,7.220216606498195,97.47292418772562,83.03249097472924,137.18411552346572,0.0,Chewies Steam & Oyster Bar - Kits,"Southern, Cajun/Creole, Restaurants, Seafood",4,270,2201 W 1st Avenue,Vancouver,BC,-123.1552829,49.2709727,Vancouver,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
VPqWLp9kMiZEbctCebIZUA,2226,184.63611859838275,0.0,0.0,0.44923629829290207,0.8984725965858041,23.360287511230908,0.8984725965858041,2.2461814914645104,0.0,0.44923629829290207,4.0431266846361185,0.0,0.8984725965858041,1.3477088948787064,1.7969451931716083,1.7969451931716083,76.37017070979336,9.433962264150942,0.0,0.0,0.0,0.44923629829290207,0.0,26.954177897574127,7.187780772686433,0.0,0.0,0.0,1.7969451931716083,6.738544474393532,0.0,0.0,0.0,4.492362982929021,1.3477088948787064,0.0,0.0,0.0,11.680143755615454,64.240790655885,42.677448337825695,76.37017070979336,1.3477088948787064,Medina Cafe,"Bars, Moroccan, Wine Bars, Breakfast & Brunch, Nightlife, Restaurants, Middle Eastern",4,2302,780 Richards Street,Vancouver,BC,-123.1170363,49.280443,Vancouver,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
F7xXy4c9pCSQYVG_QxeBSw,43,162.79069767441862,0.0,0.0,0.0,0.0,46.51162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.51162790697674,0.0,0.0,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,0.0,23.25581395348837,93.02325581395348,69.76744186046511,0.0,0.0,Ramen Hachi,"Restaurants, Ramen, Japanese",4,42,888 Carnarvon Street,New Westminster,BC,-122.9132006,49.2015715,Vancouver,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
lq0rcFfgZJfzo9UD8bjDuA,60,200.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,50.0,66.66666666666667,83.33333333333333,0.0,Pearl Hot Pot,"Hot Pot, Food, Restaurants, Taiwanese, Vegan, Do-It-Yourself Food",3,68,7154 Sperling Avenue,Burnaby,BC,-122.9643867,49.2187937,Vancouver,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
VzBw4yBOaPc_Zniovd37yQ,194,159.79381443298968,0.0,0.0,0.0,0.0,20.61855670103093,5.154639175257732,15.463917525773196,0.0,0.0,5.154639175257732,0.0,0.0,10.309278350515465,10.309278350515465,0.0,25.773195876288657,10.309278350515465,0.0,0.0,0.0,0.0,0.0,10.309278350515465,15.463917525773196,0.0,0.0,0.0,10.309278350515465,0.0,0.0,0.0,5.154639175257732,5.154639175257732,5.154639175257732,0.0,0.0,0.0,5.154639175257732,103.09278350515463,30.927835051546392,25.773195876288657,0.0,FlyOver Canada,"Cinema, Amusement Parks, Active Life, Arts & Entertainment",4,197,"999 Canada Place, Unit 201",Vancouver,BC,-123.108994,49.2892408,Vancouver,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
IYyYpXSsD41g14_z-Zdtiw,141,127.6595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.092198581560283,0.0,0.0,0.0,0.0,0.0,35.46099290780142,7.092198581560283,0.0,0.0,0.0,0.0,0.0,14.184397163120567,7.092198581560283,0.0,0.0,0.0,0.0,28.368794326241133,0.0,0.0,0.0,0.0,7.092198581560283,0.0,0.0,0.0,21.27659574468085,56.737588652482266,35.46099290780142,35.46099290780142,0.0,Kin Kao Thai Kitchen,"Thai, Restaurants",4,143,903 Commercial Drive,Vancouver,BC,-123.0696924,49.2763558,Vancouver,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7ee6XyKyeduI-Rbc6L5j2Q,63,190.47619047619045,15.873015873015872,0.0,0.0,0.0,15.873015873015872,15.873015873015872,15.873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,31.746031746031743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.873015873015872,31.746031746031743,0.0,0.0,0.0,31.746031746031743,0.0,0.0,0.0,0.0,15.873015873015872,0.0,0.0,0.0,0.0,0.0,174.60317460317458,15.873015873015872,0.0,0.0,NingTu Restaurant,"Restaurants, Chinese",4,60,2130 Kingsway,Vancouver,BC,-123.0633372,49.2440788,Vancouver,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
